"v_family","mut_freq","proportion"
"IGHVF1",0.0694444444444444,0.00119577556089238
"IGHVF1",0.0763888888888889,0.00119477365426406
"IGHVF1",0.0590277777777778,0.00119327079432159
"IGHVF1",0.0452961672473868,0.00119126698106497
"IGHVF1",0.0719178082191781,0.0011897641211225
"IGHVF1",0.0520833333333333,0.00118876221449418
"IGHVF1",0.0902527075812274,0.00118525554129508
"IGHVF1",0.0517241379310345,0.00118425363466677
"IGHVF1",0.0659722222222222,0.00118375268135261
"IGHVF1",0.0688405797101449,0.00117974505483936
"IGHVF1",0.0801393728222996,0.00117824219489689
"IGHVF1",0.0830324909747292,0.00117724028826857
"IGHVF1",0.0416666666666667,0.00117373361506948
"IGHVF1",0.0464285714285714,0.00117122884849869
"IGHVF1",0.102112676056338,0.00117122884849869
"IGHVF1",0.0905923344947735,0.00117022694187038
"IGHVF1",0.0503597122302158,0.00116571836204297
"IGHVF1",0.0418118466898955,0.0011642155021005
"IGHVF1",0.0579710144927536,0.00116120978221556
"IGHVF1",0.0905797101449275,0.00116120978221556
"IGHVF1",0.0871080139372822,0.00116020787558724
"IGHVF1",0.0729166666666667,0.0011536954825032
"IGHVF1",0.0384615384615385,0.00115119071593242
"IGHVF1",0.0387323943661972,0.00114968785598995
"IGHVF1",0.0519031141868512,0.00114968785598995
"IGHVF1",0.107142857142857,0.00114718308941916
"IGHVF1",0.0760869565217391,0.00114668213610501
"IGHVF1",0.0974729241877256,0.00114668213610501
"IGHVF1",0.0944055944055944,0.00114517927616254
"IGHVF1",0.0467625899280576,0.0011351602098794
"IGHVF1",0.0836236933797909,0.00112714495685289
"IGHVF1",0.0427046263345196,0.00112363828365379
"IGHVF1",0.0486111111111111,0.00112213542371132
"IGHVF1",0.0622837370242214,0.00112213542371132
"IGHVF1",0.0797101449275362,0.00112213542371132
"IGHVF1",0.0501792114695341,0.00112163447039717
"IGHVF1",0.103202846975089,0.0011201316104547
"IGHVF1",0.0451388888888889,0.00111912970382638
"IGHVF1",0.0551724137931034,0.00111862875051222
"IGHVF1",0.055363321799308,0.00111412017068481
"IGHVF1",0.0421052631578947,0.00111361921737066
"IGHVF1",0.0972222222222222,0.0011131182640565
"IGHVF1",0.10431654676259,0.00110860968422909
"IGHVF1",0.0350877192982456,0.00110309919777336
"IGHVF1",0.0385964912280702,0.00110309919777336
"IGHVF1",0.0942028985507246,0.00110159633783089
"IGHVF1",0.0727272727272727,0.00110109538451674
"IGHVF1",0.101083032490975,0.00110109538451674
"IGHVF1",0.0655172413793104,0.00109859061794595
"IGHVF1",0.0449826989619377,0.00109558489806101
"IGHVF1",0.0482758620689655,0.0010945829914327
"IGHVF1",0.069204152249135,0.00109358108480438
"IGHVF1",0.100719424460432,0.00109358108480438
"IGHVF1",0.101754385964912,0.00109358108480438
"IGHVF1",0.0758620689655172,0.00108506487846372
"IGHVF1",0.041958041958042,0.00108456392514956
"IGHVF1",0.102473498233216,0.00108205915857878
"IGHVF1",0.0726643598615917,0.00108155820526462
"IGHVF1",0.0798611111111111,0.00108105725195046
"IGHVF1",0.102836879432624,0.00108105725195046
"IGHVF1",0.0740740740740741,0.00107855248537968
"IGHVF1",0.0657439446366782,0.00107704962543721
"IGHVF1",0.0391459074733096,0.0010725410456098
"IGHVF1",0.103571428571429,0.00106953532572485
"IGHVF1",0.046594982078853,0.00106302293264082
"IGHVF1",0.0620689655172414,0.00106001721275587
"IGHVF1",0.0582191780821918,0.00105751244618509
"IGHVF1",0.0978260869565217,0.00105450672630015
"IGHVF1",0.103942652329749,0.00105450672630015
"IGHVF1",0.0761245674740484,0.00104999814647274
"IGHVF1",0.0979020979020979,0.00104498861333117
"IGHVF1",0.0352112676056338,0.00104398670670286
"IGHVF1",0.105633802816901,0.0010434857533887
"IGHVF1",0.09375,0.00104298480007454
"IGHVF1",0.0381944444444444,0.00103847622024713
"IGHVF1",0.106007067137809,0.00103597145367635
"IGHVF1",0.0448275862068966,0.00103246478047725
"IGHVF1",0.0541516245487365,0.00103196382716309
"IGHVF1",0.0902777777777778,0.00102845715396399
"IGHVF1",0.0353356890459364,0.00102795620064984
"IGHVF1",0.0763636363636364,0.00102695429402152
"IGHVF1",0.0390070921985816,0.00102444952745074
"IGHVF1",0.0654545454545455,0.00102294666750827
"IGHVF1",0.0549828178694158,0.00102094285425164
"IGHVF1",0.0827586206896552,0.00102094285425164
"IGHVF1",0.106761565836299,0.00101893904099501
"IGHVF1",0.0354609929078014,0.00101342855453929
"IGHVF1",0.0868055555555556,0.00100791806808356
"IGHVF1",0.0690909090909091,0.00100541330151278
"IGHVF1",0.0383275261324042,0.00100491234819862
"IGHVF1",0.0830449826989619,0.00100491234819862
"IGHVF1",0.101449275362319,0.00100441139488447
"IGHVF1",0.0836363636363636,0.00100190662831368
"IGHVF1",0.0684931506849315,0.000992388515344701
"IGHVF1",0.0793103448275862,0.000991386608716387
"IGHVF1",0.0872727272727273,0.000991386608716387
"IGHVF1",0.041522491349481,0.00099088565540223
"IGHVF1",0.0344827586206897,0.000986878028888976
"IGHVF1",0.0687285223367698,0.000980866589119094
"IGHVF1",0.106382978723404,0.000977860869234153
"IGHVF1",0.043010752688172,0.000973853242720898
"IGHVF1",0.114285714285714,0.000971348476150114
"IGHVF1",0.0505415162454874,0.000970847522835957
"IGHVF1",0.0790378006872852,0.000969845616207643
"IGHVF1",0.109929078014184,0.000966839896322702
"IGHVF1",0.0348432055749129,0.000965337036380232
"IGHVF1",0.0650684931506849,0.000964836083066075
"IGHVF1",0.108771929824561,0.000963834176437761
"IGHVF1",0.0357142857142857,0.000962331316495291
"IGHVF1",0.10752688172043,0.000961329409866977
"IGHVF1",0.0431654676258993,0.000959826549924506
"IGHVF1",0.0392857142857143,0.000957822736667879
"IGHVF1",0.0721649484536082,0.000956319876725408
"IGHVF1",0.109540636042403,0.000956319876725408
"IGHVF1",0.0975609756097561,0.000955818923411252
"IGHVF1",0.0515463917525773,0.000955317970097095
"IGHVF1",0.0945454545454545,0.000953314156840467
"IGHVF1",0.0862068965517241,0.000950809390269683
"IGHVF1",0.0380622837370242,0.00094980748364137
"IGHVF1",0.110714285714286,0.000946300810442272
"IGHVF1",0.034965034965035,0.000945298903813958
"IGHVF1",0.0543478260869565,0.000935780790844978
"IGHVF1",0.112676056338028,0.000933776977588351
"IGHVF1",0.039426523297491,0.00093227411764588
"IGHVF1",0.0612244897959184,0.000929268397760939
"IGHVF1",0.0318021201413428,0.000928767444446782
"IGHVF1",0.109154929577465,0.000926763631190155
"IGHVF1",0.0652920962199313,0.000924258864619371
"IGHVF1",0.0315789473684211,0.000923757911305214
"IGHVF1",0.0379310344827586,0.000921754098048587
"IGHVF1",0.0616438356164384,0.000919249331477802
"IGHVF1",0.0940766550522648,0.000919249331477802
"IGHVF1",0.0756013745704467,0.000917245518221175
"IGHVF1",0.0584192439862543,0.000916243611592861
"IGHVF1",0.0581818181818182,0.000913738845022077
"IGHVF1",0.0469314079422383,0.00091323789170792
"IGHVF1",0.101398601398601,0.000912736938393763
"IGHVF1",0.0413793103448276,0.000909731218508822
"IGHVF1",0.107913669064748,0.000908228358566352
"IGHVF1",0.142857142857143,0.000905723591995568
"IGHVF1",0.0547945205479452,0.00090221691879647
"IGHVF1",0.113475177304965,0.000901215012168156
"IGHVF1",0.0481099656357388,0.000900714058853999
"IGHVF1",0.0355871886120996,0.000899211198911529
"IGHVF1",0.104895104895105,0.00089420166576996
"IGHVF1",0.104693140794224,0.000893700712455803
"IGHVF1",0.0865051903114187,0.000891696899199176
"IGHVF1",0.0347222222222222,0.000889693085942549
"IGHVF1",0.04,0.000889693085942549
"IGHVF1",0.104529616724739,0.000888691179314235
"IGHVF1",0.0507246376811594,0.000886687366057608
"IGHVF1",0.0513698630136986,0.000885184506115137
"IGHVF1",0.0618556701030928,0.000885184506115137
"IGHVF1",0.110320284697509,0.000879173066345255
"IGHVF1",0.0446735395189003,0.000876668299774471
"IGHVF1",0.113879003558719,0.000875666393146157
"IGHVF1",0.0313588850174216,0.00087366257988953
"IGHVF1",0.101818181818182,0.000871157813318746
"IGHVF1",0.0931034482758621,0.000870656860004589
"IGHVF1",0.117647058823529,0.000868152093433804
"IGHVF1",0.0319148936170213,0.000867651140119648
"IGHVF1",0.03125,0.000867150186805491
"IGHVF1",0.111510791366906,0.000866649233491334
"IGHVF1",0.105072463768116,0.00086414446692055
"IGHVF1",0.0899653979238754,0.000859134933778981
"IGHVF1",0.0314685314685315,0.000858133027150668
"IGHVF1",0.114695340501792,0.000857131120522354
"IGHVF1",0.0766423357664234,0.000856630167208197
"IGHVF1",0.0316901408450704,0.00085462635395157
"IGHVF1",0.0545454545454545,0.000852121587380786
"IGHVF1",0.111913357400722,0.000849115867495845
"IGHVF1",0.100694444444444,0.000848614914181688
"IGHVF1",0.108303249097473,0.000848614914181688
"IGHVF1",0.0346020761245675,0.000845609194296747
"IGHVF1",0.0618181818181818,0.000844106334354276
"IGHVF1",0.0896551724137931,0.000844106334354276
"IGHVF1",0.0648464163822526,0.000841601567783492
"IGHVF1",0.0280701754385965,0.000838595847898551
"IGHVF1",0.028169014084507,0.000838094894584394
"IGHVF1",0.0981818181818182,0.000831582501500355
"IGHVF1",0.039568345323741,0.000829578688243728
"IGHVF1",0.03584229390681,0.000829077734929571
"IGHVF1",0.101045296167247,0.000829077734929571
"IGHVF1",0.113074204946996,0.000828075828301257
"IGHVF1",0.0311418685121107,0.000824068201788003
"IGHVF1",0.120996441281139,0.000824068201788003
"IGHVF1",0.0948905109489051,0.000821563435217218
"IGHVF1",0.0412371134020619,0.00081655390207565
"IGHVF1",0.117857142857143,0.00081655390207565
"IGHVF1",0.0839416058394161,0.000815551995447336
"IGHVF1",0.0824742268041237,0.000814550088819023
"IGHVF1",0.0934256055363322,0.000813548182190709
"IGHVF1",0.0378006872852234,0.000811544368934082
"IGHVF1",0.120567375886525,0.000811043415619925
"IGHVF1",0.0879120879120879,0.000808538649049141
"IGHVF1",0.0445205479452055,0.00080703578910667
"IGHVF1",0.0882352941176471,0.000805031975850043
"IGHVF1",0.117021276595745,0.000804531022535886
"IGHVF1",0.0410958904109589,0.000804030069221729
"IGHVF1",0.0646258503401361,0.000804030069221729
"IGHVF1",0.0875912408759124,0.000803028162593415
"IGHVF1",0.112280701754386,0.000796515769509376
"IGHVF1",0.0753424657534247,0.000795513862881063
"IGHVF1",0.0787671232876712,0.000794511956252749
"IGHVF1",0.0802919708029197,0.000793510049624435
"IGHVF1",0.104166666666667,0.000791506236367808
"IGHVF1",0.0471014492753623,0.000791005283053651
"IGHVF1",0.0693430656934307,0.000790504329739494
"IGHVF1",0.115789473684211,0.000790003376425337
"IGHVF1",0.0912408759124088,0.000785995749912083
"IGHVF1",0.115107913669065,0.000785494796597926
"IGHVF1",0.0821917808219178,0.000784993843283769
"IGHVF1",0.0656934306569343,0.000783991936655455
"IGHVF1",0.0320284697508897,0.000783490983341298
"IGHVF1",0.0342465753424658,0.000781988123398828
"IGHVF1",0.062043795620438,0.000775976683628946
"IGHVF1",0.0479452054794521,0.000773471917058162
"IGHVF1",0.032258064516129,0.000772970963744005
"IGHVF1",0.0716723549488055,0.000771969057115691
"IGHVF1",0.0546075085324232,0.000770967150487377
"IGHVF1",0.0695970695970696,0.000769965243859064
"IGHVF1",0.115523465703971,0.000769965243859064
"IGHVF1",0.108391608391608,0.00076896333723075
"IGHVF1",0.0750853242320819,0.000768462383916593
"IGHVF1",0.072992700729927,0.000767961430602436
"IGHVF1",0.0433212996389892,0.000764955710717495
"IGHVF1",0.0511945392491468,0.000760447130890084
"IGHVF1",0.0278745644599303,0.00075944522426177
"IGHVF1",0.118279569892473,0.000758443317633456
"IGHVF1",0.117437722419929,0.000756940457690986
"IGHVF1",0.0277777777777778,0.000754936644434359
"IGHVF1",0.096551724137931,0.000754936644434359
"IGHVF1",0.105454545454545,0.000753934737806045
"IGHVF1",0.11231884057971,0.000753433784491888
"IGHVF1",0.115942028985507,0.000750929017921104
"IGHVF1",0.115384615384615,0.000749426157978633
"IGHVF1",0.111888111888112,0.000747923298036163
"IGHVF1",0.0321428571428571,0.000747422344722006
"IGHVF1",0.0580204778156997,0.000745418531465379
"IGHVF1",0.0805860805860806,0.000745418531465379
"IGHVF1",0.0614334470989761,0.000744917578151222
"IGHVF1",0.12589928057554,0.000744917578151222
"IGHVF1",0.0443686006825939,0.000743414718208751
"IGHVF1",0.054421768707483,0.000743414718208751
"IGHVF1",0.11660777385159,0.000742412811580438
"IGHVF1",0.0283687943262411,0.000741911858266281
"IGHVF1",0.0583941605839416,0.000740909951637967
"IGHVF1",0.121428571428571,0.00073890613838134
"IGHVF1",0.0310344827586207,0.000738405185067183
"IGHVF1",0.0282685512367491,0.000737904231753026
"IGHVF1",0.0842490842490843,0.000735900418496399
"IGHVF1",0.0968858131487889,0.000735900418496399
"IGHVF1",0.108695652173913,0.000734898511868085
"IGHVF1",0.116197183098592,0.000734898511868085
"IGHVF1",0.0743243243243243,0.000732894698611458
"IGHVF1",0.0510204081632653,0.000729888978726517
"IGHVF1",0.0578231292517007,0.000729888978726517
"IGHVF1",0.0343642611683849,0.00072938802541236
"IGHVF1",0.0477815699658703,0.000727885165469889
"IGHVF1",0.0859106529209622,0.000727384212155732
"IGHVF1",0.027972027972028,0.000726382305527419
"IGHVF1",0.0509090909090909,0.000724879445584948
"IGHVF1",0.0606060606060606,0.000723376585642478
"IGHVF1",0.0376712328767123,0.000722875632328321
"IGHVF1",0.103806228373702,0.000722875632328321
"IGHVF1",0.12,0.00071986991244338
"IGHVF1",0.10801393728223,0.000718868005815066
"IGHVF1",0.0284697508896797,0.000715862285930125
"IGHVF1",0.0732600732600733,0.000714359425987654
"IGHVF1",0.0397111913357401,0.000712856566045184
"IGHVF1",0.0359712230215827,0.000710852752788557
"IGHVF1",0.0508474576271186,0.000709850846160243
"IGHVF1",0.068259385665529,0.000707847032903616
"IGHVF1",0.0246478873239437,0.000707346079589459
"IGHVF1",0.121863799283154,0.000705342266332831
"IGHVF1",0.120141342756184,0.000701835593133733
"IGHVF1",0.0893470790378007,0.000701334639819577
"IGHVF1",0.0285714285714286,0.000700332733191263
"IGHVF1",0.0610169491525424,0.000700332733191263
"IGHVF1",0.0735294117647059,0.000700332733191263
"IGHVF1",0.0985401459854015,0.000699831779877106
"IGHVF1",0.109090909090909,0.000699330826562949
"IGHVF1",0.118705035971223,0.000697327013306322
"IGHVF1",0.024390243902439,0.000695824153363851
"IGHVF1",0.0409556313993174,0.000695323200049695
"IGHVF1",0.0408163265306122,0.000694822246735538
"IGHVF1",0.0309278350515464,0.000694321293421381
"IGHVF1",0.124113475177305,0.000694321293421381
"IGHVF1",0.037542662116041,0.000693319386793067
"IGHVF1",0.0816326530612245,0.000693319386793067
"IGHVF1",0.027681660899654,0.000690814620222283
"IGHVF1",0.0680272108843537,0.000687808900337342
"IGHVF1",0.124555160142349,0.000685304133766558
"IGHVF1",0.100346020761246,0.000684302227138244
"IGHVF1",0.11913357400722,0.000682799367195774
"IGHVF1",0.123188405797101,0.000681296507253303
"IGHVF1",0.037037037037037,0.000680294600624989
"IGHVF1",0.0659340659340659,0.000680294600624989
"IGHVF1",0.0915750915750916,0.000680294600624989
"IGHVF1",0.0542372881355932,0.000679793647310832
"IGHVF1",0.119298245614035,0.000678290787368362
"IGHVF1",0.0275862068965517,0.000676286974111735
"IGHVF1",0.0244755244755245,0.000674283160855107
"IGHVF1",0.0341296928327645,0.00067378220754095
"IGHVF1",0.102564102564103,0.00067227934759848
"IGHVF1",0.0243055555555556,0.000670776487656009
"IGHVF1",0.0245614035087719,0.000670776487656009
"IGHVF1",0.102189781021898,0.000668772674399382
"IGHVF1",0.127659574468085,0.000667269814456911
"IGHVF1",0.0924657534246575,0.000666768861142755
"IGHVF1",0.024822695035461,0.000665766954514441
"IGHVF1",0.0540540540540541,0.000665266001200284
"IGHVF1",0.0698529411764706,0.000665266001200284
"IGHVF1",0.103448275862069,0.000664765047886127
"IGHVF1",0.0622710622710623,0.000664264094571971
"IGHVF1",0.0777027027027027,0.000663262187943657
"IGHVF1",0.119718309859155,0.000663262187943657
"IGHVF1",0.0549450549450549,0.0006627612346295
"IGHVF1",0.0247349823321555,0.000661258374687029
"IGHVF1",0.0547445255474453,0.00065324312166052
"IGHVF1",0.0856164383561644,0.00065324312166052
"IGHVF1",0.107638888888889,0.00065324312166052
"IGHVF1",0.0472727272727273,0.000649736448461422
"IGHVF1",0.128113879003559,0.000649235495147265
"IGHVF1",0.0512820512820513,0.000648233588518952
"IGHVF1",0.112727272727273,0.000647231681890638
"IGHVF1",0.0442176870748299,0.000646229775262324
"IGHVF1",0.0576271186440678,0.000645728821948167
"IGHVF1",0.0772058823529412,0.00064372500869154
"IGHVF1",0.0677966101694915,0.000643224055377383
"IGHVF1",0.089041095890411,0.000642723102063226
"IGHVF1",0.0661764705882353,0.000640218335492442
"IGHVF1",0.105839416058394,0.000638715475549972
"IGHVF1",0.0748299319727891,0.000638214522235815
"IGHVF1",0.103092783505155,0.000636210708979187
"IGHVF1",0.0323741007194245,0.000631201175837619
"IGHVF1",0.0510948905109489,0.000630199269209305
"IGHVF1",0.0586080586080586,0.000628195455952678
"IGHVF1",0.0927835051546392,0.000627193549324364
"IGHVF1",0.0784982935153584,0.000626692596010207
"IGHVF1",0.0745762711864407,0.000625189736067737
"IGHVF1",0.0779661016949153,0.000625189736067737
"IGHVF1",0.0398550724637681,0.000622684969496953
"IGHVF1",0.0962199312714777,0.000622184016182796
"IGHVF1",0.0472972972972973,0.000621182109554482
"IGHVF1",0.0958904109589041,0.000619679249612012
"IGHVF1",0.114982578397213,0.000619679249612012
"IGHVF1",0.128571428571429,0.000619679249612012
"IGHVF1",0.0608108108108108,0.000616172576412914
"IGHVF1",0.036101083032491,0.000615671623098757
"IGHVF1",0.0242214532871972,0.0006151706697846
"IGHVF1",0.0819112627986348,0.0006151706697846
"IGHVF1",0.12280701754386,0.0006151706697846
"IGHVF1",0.028673835125448,0.000614168763156286
"IGHVF1",0.0436363636363636,0.000612665903213816
"IGHVF1",0.123674911660777,0.000611163043271345
"IGHVF1",0.0845588235294118,0.000610662089957188
"IGHVF1",0.111498257839721,0.000610161136643032
"IGHVF1",0.122302158273381,0.000609159230014718
"IGHVF1",0.122743682310469,0.000608658276700561
"IGHVF1",0.118881118881119,0.000607656370072248
"IGHVF1",0.113138686131387,0.000606153510129777
"IGHVF1",0.125448028673835,0.00060414969687315
"IGHVF1",0.020979020979021,0.000602145883616522
